"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-05 14:00:00,138.585706975735,50.93,49.07
2020-09-05 14:15:00,138.626215827465,50.93,49.07
2020-09-05 14:30:00,138.666724679194,50.93,49.07
2020-09-05 14:45:00,138.707233530924,50.93,49.07
2020-09-05 15:00:00,138.747742382653,50.93,49.07
2020-09-05 15:15:00,138.788251234382,50.93,49.07
2020-09-05 15:30:00,138.828760086112,50.93,49.07
2020-09-05 15:45:00,138.869268937841,50.93,49.07
2020-09-05 16:00:00,138.90977778957,50.93,49.07
2020-09-05 16:15:00,138.9502866413,50.93,49.07
2020-09-05 16:30:00,138.990795493029,50.93,49.07
2020-09-05 16:45:00,139.031304344759,50.93,49.07
2020-09-05 17:00:00,139.071813196488,50.93,49.07
2020-09-05 17:15:00,139.112322048217,50.93,49.07
2020-09-05 17:30:00,139.152830899947,50.93,49.07
2020-09-05 17:45:00,139.193339751676,50.93,49.07
2020-09-05 18:00:00,139.233848603406,50.93,49.07
2020-09-05 18:15:00,139.274357455135,50.93,49.07
2020-09-05 18:30:00,139.314866306864,50.93,49.07
2020-09-05 18:45:00,139.355375158594,50.93,49.07
2020-09-05 19:00:00,139.395884010323,50.93,49.07
2020-09-05 19:15:00,139.436392862053,50.93,49.07
2020-09-05 19:30:00,139.476901713782,50.93,49.07
2020-09-05 19:45:00,139.517410565511,50.93,49.07
2020-09-05 20:00:00,139.557919417241,50.93,49.07
2020-09-05 20:15:00,139.59842826897,50.93,49.07
2020-09-05 20:30:00,139.6389371207,50.93,49.07
2020-09-05 20:45:00,139.679445972429,50.93,49.07
2020-09-05 21:00:00,139.719954824158,50.93,49.07
2020-09-05 21:15:00,139.760463675888,50.93,49.07
2020-09-05 21:30:00,139.800972527617,50.93,49.07
2020-09-05 21:45:00,139.841481379347,50.93,49.07
2020-09-05 22:00:00,139.881990231076,50.93,49.07
2020-09-05 22:15:00,139.922499082805,50.93,49.07
2020-09-05 22:30:00,139.963007934535,50.93,49.07
2020-09-05 22:45:00,140.003516786264,50.93,49.07
2020-09-05 23:00:00,140.044025637993,50.93,49.07
2020-09-05 23:15:00,140.084534489723,50.93,49.07
2020-09-05 23:30:00,140.125043341452,50.93,49.07
2020-09-05 23:45:00,140.165552193182,50.93,49.07
2020-09-06 00:00:00,140.206061044911,50.93,49.07
2020-09-06 00:15:00,140.24656989664,50.93,49.07
2020-09-06 00:30:00,140.28707874837,50.93,49.07
2020-09-06 00:45:00,140.327587600099,50.93,49.07
2020-09-06 01:00:00,140.368096451829,50.93,49.07
2020-09-06 01:15:00,140.408605303558,50.93,49.07
2020-09-06 01:30:00,140.449114155287,50.93,49.07
2020-09-06 01:45:00,140.489623007017,50.93,49.07
2020-09-06 02:00:00,140.530131858746,50.93,49.07
2020-09-06 02:15:00,140.570640710476,50.93,49.07
2020-09-06 02:30:00,140.611149562205,50.93,49.07
2020-09-06 02:45:00,140.651658413934,50.93,49.07
