datetime,prediction
2021-12-14 23:15:00,38.084114
2021-12-14 23:30:00,36.13688
2021-12-14 23:45:00,34.41194
2021-12-15 00:00:00,33.753067
2021-12-15 00:15:00,33.495148
2021-12-15 00:30:00,33.33351
2021-12-15 00:45:00,33.393417
2021-12-15 01:00:00,33.36788
2021-12-15 01:15:00,33.34353
2021-12-15 01:30:00,33.28276
2021-12-15 01:45:00,33.255165
2021-12-15 02:00:00,33.197723
2021-12-15 02:15:00,33.130157
2021-12-15 02:30:00,33.03157
2021-12-15 02:45:00,32.92495
2021-12-15 03:00:00,32.789665
2021-12-15 03:15:00,32.644653
2021-12-15 03:30:00,32.43817
2021-12-15 03:45:00,32.23796
2021-12-15 04:00:00,31.982445
2021-12-15 04:15:00,31.724464
2021-12-15 04:30:00,31.411636
2021-12-15 04:45:00,31.068558
2021-12-15 05:00:00,30.724052
2021-12-15 05:15:00,30.378944
2021-12-15 05:30:00,30.569748
2021-12-15 05:45:00,30.350075
2021-12-15 06:00:00,30.097237
2021-12-15 06:15:00,29.92942
2021-12-15 06:30:00,30.546165
2021-12-15 06:45:00,30.873787
2021-12-15 07:00:00,31.50856
2021-12-15 07:15:00,32.422607
2021-12-15 07:30:00,34.11016
2021-12-15 07:45:00,35.09626
2021-12-15 08:00:00,36.043488
2021-12-15 08:15:00,36.791992
2021-12-15 08:30:00,37.20028
2021-12-15 08:45:00,37.72854
2021-12-15 09:00:00,38.22872
2021-12-15 09:15:00,38.88617
2021-12-15 09:30:00,40.219246
2021-12-15 09:45:00,41.32637
2021-12-15 10:00:00,42.81302
2021-12-15 10:15:00,44.30874
2021-12-15 10:30:00,49.454807
2021-12-15 10:45:00,58.53192
2021-12-15 11:00:00,65.93837
2021-12-15 11:15:00,70.791565
2021-12-15 11:30:00,79.49598
2021-12-15 11:45:00,85.88522
